2024-11-26 15:54:07,845 - INFO - Epoch 1/100 - Train Loss: 153342533.3040, RMSE: 10883.6601 | Val Loss: 16949694.3056, RMSE: 3765.4234
2024-11-26 15:54:12,507 - INFO - Epoch 2/100 - Train Loss: 19631467.9590, RMSE: 3915.7975 | Val Loss: 7395550.4444, RMSE: 2582.3925
2024-11-26 15:54:17,042 - INFO - Epoch 3/100 - Train Loss: 15005948.5250, RMSE: 3419.9972 | Val Loss: 7716698.3254, RMSE: 2613.2669
2024-11-26 15:54:21,484 - INFO - Epoch 4/100 - Train Loss: 13289558.2300, RMSE: 3231.2999 | Val Loss: 5747756.7738, RMSE: 2278.4436
2024-11-26 15:54:25,839 - INFO - Epoch 5/100 - Train Loss: 12525979.8790, RMSE: 3109.5235 | Val Loss: 5680560.9147, RMSE: 2286.0998
2024-11-26 15:54:30,116 - INFO - Epoch 6/100 - Train Loss: 12209070.6600, RMSE: 3084.0339 | Val Loss: 6910559.8929, RMSE: 2528.2255
2024-11-26 15:54:34,478 - INFO - Epoch 7/100 - Train Loss: 11410531.2420, RMSE: 2943.8969 | Val Loss: 6218642.7837, RMSE: 2358.0240
2024-11-26 15:54:39,077 - INFO - Epoch 8/100 - Train Loss: 11306160.6670, RMSE: 2977.2052 | Val Loss: 5911689.5397, RMSE: 2298.0905
2024-11-26 15:54:43,607 - INFO - Epoch 9/100 - Train Loss: 11210129.7930, RMSE: 2967.9731 | Val Loss: 5438173.6429, RMSE: 2224.6309
2024-11-26 15:54:48,317 - INFO - Epoch 10/100 - Train Loss: 10398184.2840, RMSE: 2827.4575 | Val Loss: 6092038.1250, RMSE: 2280.1332
2024-11-26 15:54:52,913 - INFO - Epoch 11/100 - Train Loss: 10328551.9450, RMSE: 2835.1147 | Val Loss: 6515349.4702, RMSE: 2464.2163
2024-11-26 15:54:57,499 - INFO - Epoch 12/100 - Train Loss: 9939321.5400, RMSE: 2759.8577 | Val Loss: 5826315.2698, RMSE: 2316.8924
2024-11-26 15:55:02,149 - INFO - Epoch 13/100 - Train Loss: 10190825.0845, RMSE: 2772.9162 | Val Loss: 4915652.3571, RMSE: 2116.1276
2024-11-26 15:55:06,443 - INFO - Epoch 14/100 - Train Loss: 10139777.2015, RMSE: 2804.7233 | Val Loss: 5254907.5218, RMSE: 2192.0717
2024-11-26 15:55:10,802 - INFO - Epoch 15/100 - Train Loss: 9445995.2805, RMSE: 2706.3444 | Val Loss: 5069902.3552, RMSE: 2151.6002
2024-11-26 15:55:15,305 - INFO - Epoch 16/100 - Train Loss: 8685282.4385, RMSE: 2616.5773 | Val Loss: 5432976.7044, RMSE: 2243.8985
2024-11-26 15:55:19,637 - INFO - Epoch 17/100 - Train Loss: 8788436.1605, RMSE: 2599.5118 | Val Loss: 5628191.4762, RMSE: 2203.5097
2024-11-26 15:55:23,993 - INFO - Epoch 18/100 - Train Loss: 9124282.9505, RMSE: 2653.6816 | Val Loss: 5266480.1806, RMSE: 2174.9665
2024-11-26 15:55:28,354 - INFO - Epoch 19/100 - Train Loss: 9164044.9240, RMSE: 2646.1552 | Val Loss: 5680157.5556, RMSE: 2227.7496
2024-11-26 15:55:32,701 - INFO - Epoch 20/100 - Train Loss: 9061790.3865, RMSE: 2611.2494 | Val Loss: 5682353.7183, RMSE: 2238.6745
2024-11-26 15:55:36,996 - INFO - Epoch 21/100 - Train Loss: 8590825.1005, RMSE: 2558.8575 | Val Loss: 5468512.9583, RMSE: 2147.7603
2024-11-26 15:55:41,393 - INFO - Epoch 22/100 - Train Loss: 8522449.1045, RMSE: 2578.7708 | Val Loss: 4999745.8214, RMSE: 2136.1195
2024-11-26 15:55:45,708 - INFO - Epoch 23/100 - Train Loss: 8408943.5155, RMSE: 2548.9299 | Val Loss: 5134406.7698, RMSE: 2136.9567
2024-11-26 15:55:50,097 - INFO - Epoch 24/100 - Train Loss: 8140522.9040, RMSE: 2487.4994 | Val Loss: 5774586.2202, RMSE: 2289.7329
2024-11-26 15:55:54,408 - INFO - Epoch 25/100 - Train Loss: 8214253.5490, RMSE: 2506.3898 | Val Loss: 5564678.0179, RMSE: 2248.4064
2024-11-26 15:55:58,867 - INFO - Epoch 26/100 - Train Loss: 8271763.8630, RMSE: 2480.3797 | Val Loss: 4711125.9603, RMSE: 2083.6324
2024-11-26 15:56:03,647 - INFO - Epoch 27/100 - Train Loss: 8044471.6745, RMSE: 2492.4823 | Val Loss: 4543531.4583, RMSE: 2051.2659
2024-11-26 15:56:08,043 - INFO - Epoch 28/100 - Train Loss: 8069588.9080, RMSE: 2504.8048 | Val Loss: 5151215.6706, RMSE: 2171.6655
2024-11-26 15:56:12,406 - INFO - Epoch 29/100 - Train Loss: 7544186.7940, RMSE: 2427.3805 | Val Loss: 4949456.7560, RMSE: 2145.3650
2024-11-26 15:56:16,819 - INFO - Epoch 30/100 - Train Loss: 7582289.6215, RMSE: 2443.4561 | Val Loss: 4565817.7857, RMSE: 2059.2087
2024-11-26 15:56:21,200 - INFO - Epoch 31/100 - Train Loss: 7672877.1235, RMSE: 2458.0818 | Val Loss: 4458738.5119, RMSE: 2039.2897
2024-11-26 15:56:25,768 - INFO - Epoch 32/100 - Train Loss: 7391183.1110, RMSE: 2410.3295 | Val Loss: 4470161.5873, RMSE: 2014.9101
2024-11-26 15:56:30,086 - INFO - Epoch 33/100 - Train Loss: 7340958.2395, RMSE: 2405.3312 | Val Loss: 4896115.4861, RMSE: 2089.7402
2024-11-26 15:56:34,536 - INFO - Epoch 34/100 - Train Loss: 7015184.5300, RMSE: 2348.8372 | Val Loss: 5862974.0714, RMSE: 2265.1163
2024-11-26 15:56:38,838 - INFO - Epoch 35/100 - Train Loss: 7332583.0755, RMSE: 2406.3972 | Val Loss: 5201124.8770, RMSE: 2181.8923
2024-11-26 15:56:43,195 - INFO - Epoch 36/100 - Train Loss: 7121521.1490, RMSE: 2359.6541 | Val Loss: 4933113.6746, RMSE: 2094.6881
2024-11-26 15:56:47,700 - INFO - Epoch 37/100 - Train Loss: 7166635.6900, RMSE: 2359.5706 | Val Loss: 4558141.2639, RMSE: 2041.6618
2024-11-26 15:56:52,418 - INFO - Epoch 38/100 - Train Loss: 6824921.6770, RMSE: 2291.6621 | Val Loss: 4357326.5952, RMSE: 1988.7251
2024-11-26 15:56:57,311 - INFO - Epoch 39/100 - Train Loss: 6691396.2715, RMSE: 2264.0277 | Val Loss: 4342002.1647, RMSE: 1998.4894
2024-11-26 15:57:01,670 - INFO - Epoch 40/100 - Train Loss: 6894099.5120, RMSE: 2328.5194 | Val Loss: 4738680.4147, RMSE: 2068.8875
2024-11-26 15:57:06,022 - INFO - Epoch 41/100 - Train Loss: 6786649.3930, RMSE: 2292.8509 | Val Loss: 4400403.8522, RMSE: 2008.9182
2024-11-26 15:57:10,356 - INFO - Epoch 42/100 - Train Loss: 6755218.5955, RMSE: 2305.1472 | Val Loss: 4256141.9970, RMSE: 1968.9346
2024-11-26 15:57:14,731 - INFO - Epoch 43/100 - Train Loss: 6776597.0470, RMSE: 2274.8876 | Val Loss: 4647713.4643, RMSE: 2041.2418
2024-11-26 15:57:19,108 - INFO - Epoch 44/100 - Train Loss: 6691871.6165, RMSE: 2254.7146 | Val Loss: 5343768.9435, RMSE: 2169.5109
2024-11-26 15:57:23,460 - INFO - Epoch 45/100 - Train Loss: 6787258.5225, RMSE: 2280.2052 | Val Loss: 5000210.6845, RMSE: 2109.8065
2024-11-26 15:57:27,821 - INFO - Epoch 46/100 - Train Loss: 6663033.0575, RMSE: 2252.8813 | Val Loss: 5400377.1012, RMSE: 2166.6682
2024-11-26 15:57:32,186 - INFO - Epoch 47/100 - Train Loss: 6504862.5982, RMSE: 2234.6479 | Val Loss: 4884218.5694, RMSE: 2080.0939
2024-11-26 15:57:36,529 - INFO - Epoch 48/100 - Train Loss: 6260567.8290, RMSE: 2195.4554 | Val Loss: 5318836.1270, RMSE: 2180.0345
2024-11-26 15:57:40,859 - INFO - Epoch 49/100 - Train Loss: 6311857.0865, RMSE: 2195.4207 | Val Loss: 4702105.2381, RMSE: 2044.2628
2024-11-26 15:57:45,219 - INFO - Epoch 50/100 - Train Loss: 6233815.4605, RMSE: 2173.1474 | Val Loss: 4595569.0179, RMSE: 2020.1466
2024-11-26 15:57:49,557 - INFO - Epoch 51/100 - Train Loss: 6080709.1755, RMSE: 2161.7716 | Val Loss: 4906014.4841, RMSE: 2072.4299
2024-11-26 15:57:53,946 - INFO - Epoch 52/100 - Train Loss: 6133254.3305, RMSE: 2172.6491 | Val Loss: 5015833.1825, RMSE: 2127.4974
2024-11-26 15:57:58,297 - INFO - Epoch 53/100 - Train Loss: 6109550.3315, RMSE: 2155.2878 | Val Loss: 4449305.5456, RMSE: 2002.5118
2024-11-26 15:58:02,657 - INFO - Epoch 54/100 - Train Loss: 6034454.1835, RMSE: 2154.9464 | Val Loss: 4602156.4623, RMSE: 2030.0691
2024-11-26 15:58:06,999 - INFO - Epoch 55/100 - Train Loss: 5997821.4990, RMSE: 2129.5404 | Val Loss: 4580511.9782, RMSE: 2021.7535
2024-11-26 15:58:11,367 - INFO - Epoch 56/100 - Train Loss: 6237711.5615, RMSE: 2171.2238 | Val Loss: 4625280.4127, RMSE: 2029.1025
2024-11-26 15:58:15,690 - INFO - Epoch 57/100 - Train Loss: 6195997.8150, RMSE: 2177.9907 | Val Loss: 4502450.1329, RMSE: 2022.9074
2024-11-26 15:58:20,202 - INFO - Epoch 58/100 - Train Loss: 6065802.0295, RMSE: 2135.4902 | Val Loss: 5097989.2163, RMSE: 2113.6456
2024-11-26 15:58:24,623 - INFO - Epoch 59/100 - Train Loss: 6054465.1685, RMSE: 2146.4775 | Val Loss: 4980412.9841, RMSE: 2103.2235
2024-11-26 15:58:29,011 - INFO - Epoch 60/100 - Train Loss: 5960759.3320, RMSE: 2137.8766 | Val Loss: 4456556.6091, RMSE: 2009.5806
2024-11-26 15:58:33,612 - INFO - Epoch 61/100 - Train Loss: 5969655.3340, RMSE: 2113.7751 | Val Loss: 4893136.1607, RMSE: 2097.3861
2024-11-26 15:58:38,222 - INFO - Epoch 62/100 - Train Loss: 5751417.0190, RMSE: 2077.4507 | Val Loss: 4895258.7212, RMSE: 2083.6204
2024-11-26 15:58:38,222 - INFO - Early stopping triggered at epoch 62
2024-11-26 15:58:38,224 - INFO - Validation phase completed. Now training on full dataset...
2024-11-26 15:58:43,361 - INFO - Epoch 1/100 - Train Loss: 121137810.9233, RMSE: 9238.2182
2024-11-26 15:58:48,324 - INFO - Epoch 2/100 - Train Loss: 16199117.7819, RMSE: 3587.6575
2024-11-26 15:58:53,361 - INFO - Epoch 3/100 - Train Loss: 13183866.2612, RMSE: 3221.0661
2024-11-26 15:58:58,329 - INFO - Epoch 4/100 - Train Loss: 12064203.9018, RMSE: 3111.1342
2024-11-26 15:59:03,296 - INFO - Epoch 5/100 - Train Loss: 11580227.8546, RMSE: 3028.3036
2024-11-26 15:59:08,660 - INFO - Epoch 6/100 - Train Loss: 11189739.4944, RMSE: 2966.7893
2024-11-26 15:59:13,937 - INFO - Epoch 7/100 - Train Loss: 9992469.5691, RMSE: 2837.5025
2024-11-26 15:59:19,175 - INFO - Epoch 8/100 - Train Loss: 10154276.9601, RMSE: 2836.9147
2024-11-26 15:59:24,152 - INFO - Epoch 9/100 - Train Loss: 9718938.6282, RMSE: 2808.5412
2024-11-26 15:59:29,105 - INFO - Epoch 10/100 - Train Loss: 10050315.8666, RMSE: 2795.1162
2024-11-26 15:59:34,065 - INFO - Epoch 11/100 - Train Loss: 9010497.2835, RMSE: 2679.9175
2024-11-26 15:59:39,102 - INFO - Epoch 12/100 - Train Loss: 9225947.7388, RMSE: 2706.9739
2024-11-26 15:59:44,321 - INFO - Epoch 13/100 - Train Loss: 9309132.6797, RMSE: 2725.3589
2024-11-26 15:59:49,580 - INFO - Epoch 14/100 - Train Loss: 8899005.2400, RMSE: 2674.2433
2024-11-26 15:59:54,905 - INFO - Epoch 15/100 - Train Loss: 8708890.1605, RMSE: 2623.0218
2024-11-26 16:00:00,257 - INFO - Epoch 16/100 - Train Loss: 8520134.6725, RMSE: 2603.2918
2024-11-26 16:00:05,217 - INFO - Epoch 17/100 - Train Loss: 8586521.1210, RMSE: 2609.9282
2024-11-26 16:00:10,231 - INFO - Epoch 18/100 - Train Loss: 8202195.9545, RMSE: 2547.9683
2024-11-26 16:00:15,270 - INFO - Epoch 19/100 - Train Loss: 8367656.0607, RMSE: 2550.2145
2024-11-26 16:00:20,273 - INFO - Epoch 20/100 - Train Loss: 8194448.0575, RMSE: 2543.8154
2024-11-26 16:00:25,468 - INFO - Epoch 21/100 - Train Loss: 8184936.7340, RMSE: 2541.2065
2024-11-26 16:00:30,669 - INFO - Epoch 22/100 - Train Loss: 7905468.7572, RMSE: 2507.7271
2024-11-26 16:00:35,945 - INFO - Epoch 23/100 - Train Loss: 7892238.0315, RMSE: 2496.7903
2024-11-26 16:00:41,625 - INFO - Epoch 24/100 - Train Loss: 7652944.6677, RMSE: 2493.0688
2024-11-26 16:00:46,886 - INFO - Epoch 25/100 - Train Loss: 7306764.1382, RMSE: 2426.3471
2024-11-26 16:00:51,955 - INFO - Epoch 26/100 - Train Loss: 7406517.2979, RMSE: 2453.8284
2024-11-26 16:00:57,137 - INFO - Epoch 27/100 - Train Loss: 7168575.1637, RMSE: 2399.6692
2024-11-26 16:01:02,151 - INFO - Epoch 28/100 - Train Loss: 7210325.8990, RMSE: 2408.7362
2024-11-26 16:01:07,157 - INFO - Epoch 29/100 - Train Loss: 7111996.1575, RMSE: 2387.1917
2024-11-26 16:01:12,301 - INFO - Epoch 30/100 - Train Loss: 6952753.9373, RMSE: 2388.8187
2024-11-26 16:01:17,369 - INFO - Epoch 31/100 - Train Loss: 7099562.4217, RMSE: 2375.5709
2024-11-26 16:01:22,575 - INFO - Epoch 32/100 - Train Loss: 6961526.8103, RMSE: 2363.6769
2024-11-26 16:01:27,572 - INFO - Epoch 33/100 - Train Loss: 6994313.1737, RMSE: 2387.6673
2024-11-26 16:01:32,962 - INFO - Epoch 34/100 - Train Loss: 6740659.2648, RMSE: 2332.7542
2024-11-26 16:01:38,176 - INFO - Epoch 35/100 - Train Loss: 6549757.0439, RMSE: 2307.3319
2024-11-26 16:01:43,319 - INFO - Epoch 36/100 - Train Loss: 6578747.0523, RMSE: 2318.3058
2024-11-26 16:01:48,424 - INFO - Epoch 37/100 - Train Loss: 6532214.7851, RMSE: 2299.1931
2024-11-26 16:01:53,567 - INFO - Epoch 38/100 - Train Loss: 6599275.3890, RMSE: 2308.3958
2024-11-26 16:01:58,681 - INFO - Epoch 39/100 - Train Loss: 6753648.7855, RMSE: 2299.8915
2024-11-26 16:02:03,822 - INFO - Epoch 40/100 - Train Loss: 6431215.7045, RMSE: 2285.9851
2024-11-26 16:02:08,890 - INFO - Epoch 41/100 - Train Loss: 6317567.8023, RMSE: 2247.0903
2024-11-26 16:02:14,051 - INFO - Epoch 42/100 - Train Loss: 6459933.0799, RMSE: 2272.4180
2024-11-26 16:02:19,293 - INFO - Epoch 43/100 - Train Loss: 6461773.5767, RMSE: 2266.3160
2024-11-26 16:02:24,742 - INFO - Epoch 44/100 - Train Loss: 6552646.2760, RMSE: 2278.9172
2024-11-26 16:02:30,122 - INFO - Epoch 45/100 - Train Loss: 6303708.1753, RMSE: 2249.6835
2024-11-26 16:02:35,429 - INFO - Epoch 46/100 - Train Loss: 6302031.0655, RMSE: 2246.1979
2024-11-26 16:02:40,844 - INFO - Epoch 47/100 - Train Loss: 6180341.6066, RMSE: 2222.3390
2024-11-26 16:02:45,893 - INFO - Epoch 48/100 - Train Loss: 6150098.2800, RMSE: 2207.2376
2024-11-26 16:02:50,984 - INFO - Epoch 49/100 - Train Loss: 6287895.0923, RMSE: 2232.1267
2024-11-26 16:02:56,029 - INFO - Epoch 50/100 - Train Loss: 6071714.6977, RMSE: 2207.5403
2024-11-26 16:03:01,054 - INFO - Epoch 51/100 - Train Loss: 6110741.7640, RMSE: 2206.7240
2024-11-26 16:03:06,064 - INFO - Epoch 52/100 - Train Loss: 6069200.0767, RMSE: 2187.5184
2024-11-26 16:03:11,187 - INFO - Epoch 53/100 - Train Loss: 5964556.1234, RMSE: 2172.6906
2024-11-26 16:03:16,487 - INFO - Epoch 54/100 - Train Loss: 5956256.7464, RMSE: 2168.5861
2024-11-26 16:03:22,648 - INFO - Epoch 55/100 - Train Loss: 5611624.7488, RMSE: 2108.3050
2024-11-26 16:03:27,893 - INFO - Epoch 56/100 - Train Loss: 5687228.7993, RMSE: 2122.0575
2024-11-26 16:03:33,220 - INFO - Epoch 57/100 - Train Loss: 5763765.5056, RMSE: 2130.8054
2024-11-26 16:03:38,517 - INFO - Epoch 58/100 - Train Loss: 5619016.3946, RMSE: 2102.9298
2024-11-26 16:03:43,692 - INFO - Epoch 59/100 - Train Loss: 5857622.7101, RMSE: 2151.6940
2024-11-26 16:03:49,120 - INFO - Epoch 60/100 - Train Loss: 5840151.7444, RMSE: 2126.3726
2024-11-26 16:03:54,276 - INFO - Epoch 61/100 - Train Loss: 5688342.3259, RMSE: 2119.0470
2024-11-26 16:03:59,398 - INFO - Epoch 62/100 - Train Loss: 5598906.0188, RMSE: 2095.4781
2024-11-26 16:04:04,476 - INFO - Epoch 63/100 - Train Loss: 5579982.9692, RMSE: 2084.4967
2024-11-26 16:04:09,517 - INFO - Epoch 64/100 - Train Loss: 5655517.9517, RMSE: 2094.1447
2024-11-26 16:04:14,587 - INFO - Epoch 65/100 - Train Loss: 5553351.3962, RMSE: 2088.1109
2024-11-26 16:04:19,754 - INFO - Epoch 66/100 - Train Loss: 5582380.6026, RMSE: 2094.8250
2024-11-26 16:04:25,104 - INFO - Epoch 67/100 - Train Loss: 5403526.7320, RMSE: 2048.6885
2024-11-26 16:04:30,270 - INFO - Epoch 68/100 - Train Loss: 5648924.2220, RMSE: 2106.3004
2024-11-26 16:04:35,549 - INFO - Epoch 69/100 - Train Loss: 5348803.9237, RMSE: 2047.2611
2024-11-26 16:04:40,660 - INFO - Epoch 70/100 - Train Loss: 5524585.8129, RMSE: 2065.8485
2024-11-26 16:04:45,873 - INFO - Epoch 71/100 - Train Loss: 5468179.2720, RMSE: 2055.8608
2024-11-26 16:04:51,083 - INFO - Epoch 72/100 - Train Loss: 5251272.4772, RMSE: 2024.6021
2024-11-26 16:04:56,134 - INFO - Epoch 73/100 - Train Loss: 5601621.6454, RMSE: 2079.7633
2024-11-26 16:05:01,184 - INFO - Epoch 74/100 - Train Loss: 5406098.3998, RMSE: 2036.8605
2024-11-26 16:05:06,370 - INFO - Epoch 75/100 - Train Loss: 5354754.2694, RMSE: 2042.8826
2024-11-26 16:05:11,473 - INFO - Epoch 76/100 - Train Loss: 5387414.3622, RMSE: 2051.8541
2024-11-26 16:05:16,657 - INFO - Epoch 77/100 - Train Loss: 5285476.6034, RMSE: 2008.9622
2024-11-26 16:05:21,765 - INFO - Epoch 78/100 - Train Loss: 5275061.9022, RMSE: 2030.9305
2024-11-26 16:05:26,841 - INFO - Epoch 79/100 - Train Loss: 5189956.9671, RMSE: 2009.7295
2024-11-26 16:05:32,146 - INFO - Epoch 80/100 - Train Loss: 5348241.4181, RMSE: 2032.5672
2024-11-26 16:05:37,261 - INFO - Epoch 81/100 - Train Loss: 5374887.9593, RMSE: 2019.7456
2024-11-26 16:05:42,322 - INFO - Epoch 82/100 - Train Loss: 5018801.9485, RMSE: 1968.1967
2024-11-26 16:05:47,411 - INFO - Epoch 83/100 - Train Loss: 5336496.4317, RMSE: 2019.3353
2024-11-26 16:05:52,513 - INFO - Epoch 84/100 - Train Loss: 5200132.9888, RMSE: 2007.4573
2024-11-26 16:05:57,544 - INFO - Epoch 85/100 - Train Loss: 5151351.7923, RMSE: 2000.8089
2024-11-26 16:06:02,511 - INFO - Epoch 86/100 - Train Loss: 5254957.4617, RMSE: 2012.5015
2024-11-26 16:06:07,526 - INFO - Epoch 87/100 - Train Loss: 5155978.8199, RMSE: 1999.7739
2024-11-26 16:06:12,547 - INFO - Epoch 88/100 - Train Loss: 5214512.3962, RMSE: 2007.1055
2024-11-26 16:06:17,672 - INFO - Epoch 89/100 - Train Loss: 5218195.6230, RMSE: 2002.7866
2024-11-26 16:06:22,795 - INFO - Epoch 90/100 - Train Loss: 5075491.1486, RMSE: 1984.2883
2024-11-26 16:06:27,814 - INFO - Epoch 91/100 - Train Loss: 5070039.2664, RMSE: 1985.2648
2024-11-26 16:06:32,793 - INFO - Epoch 92/100 - Train Loss: 5082609.1683, RMSE: 1976.9560
2024-11-26 16:06:37,889 - INFO - Epoch 93/100 - Train Loss: 5439426.5631, RMSE: 2025.3918
